result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
no_motion_plan_found,12,1.1657777469273953,28.421234491004725,0.81481462798547,0.07212932998663746,0.6323426740273135,0.02707927700248547,0.35874584400153253,25.680426327031455,0.0002940300037153065,3.568901574006304
failed,12,0.9459711534218245,23.079240064005717,0.8343143300153315,0.07213759499427397,0.6239324369671522,0.055663301987806335,0.4861289959808346,20.25629329000367,0.0001700060092844069,9.75478285299323
aborted,13,3.499565044468884e-05,26.064979675007635,0.839475467990269,0.08244316899799742,0.6586983690067427,0.03612495197739918,0.5257416819804348,23.438669831986772,0.00018564700440037996
