result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
failed,13,0.3034518133165285,8.894340362999174,1.0587041580001824,0.08862926999881893,0.8008586159994593,0.056935550999696716,0.41146095400108607,6.075165795999965,0.00031699100236437516,39.53849606299991
