result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
succeeded,12,0.2196789641575787,6.972420776000035,0.860124543000893,0.06993512000008195,0.6481461809989923,0.06911587300055544,0.3293501270009074,4.200225944000522,7.123500017769402e-05,31.99025848600013
succeeded,12,0.22567653518276157,6.926809397999932,0.8921061460014243,0.08225024799958192,0.6260839220021808,0.10430237100172235,0.32276631699915015,4.198703819998627,7.530800030508544e-05,31.60112209699946
