result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
failed,13,0.6283509839767373,27.62530627399974,0.9406499970209552,0.09718485201301519,0.7222631120093865,0.03290958901925478,0.3399235159595264,25.030483709982946,0.00027806300204247236,32.63561516199843
aborted,13,0.0001799041653859728,26.60460700999829,0.8522701230249368,0.055606289010029286,0.7371540439926321,0.015588214984745719,0.32370214496040717,24.159683731981204,0.0002150089858332649
