result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation
aborted,13,0.3340460140014037,9.190576384999986,0.9697597949993906,0.1126171319997411,0.735458373000256,0.03439034199982416,0.3371908260000964,6.56069260600043,0.0002925780004261469
aborted,13,0.3663378145114421,9.76254612699995,0.9824603669999306,0.12140329999965616,0.7622981969989269,0.04056249699851833,0.3409660970000914,7.1674921779990655,0.00022455499947682256
aborted,13,0.3461985448748584,9.287257861000398,0.971670253999946,0.10298050700021122,0.7723729239996828,0.03455845300049987,0.33084009099957257,6.683469901998251,0.00022716200010108878
