result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
succeeded,13,0.31393779654495135,8.326579720014706,0.8852519590291195,0.10602965101134032,0.6206671420368366,0.05062736495165154,0.3109592069813516,5.809411072987132,0.00030350402812473476,55.20441226300318
succeeded,13,0.3220646111754175,8.520846302009886,0.882029642991256,0.08921732602175325,0.6732817089941818,0.03052029898390174,0.3174877639685292,6.052433036034927,0.0002079459954984486,22.889602036011638
failed,12,0.28567976311285465,8.18372975802049,0.8031796190771274,0.06904875198961236,0.6322419279895257,0.03481641400139779,0.2936622019915376,5.576853960024891,0.0002451299224048853,29.44031300599454
failed,13,0.31487042350782796,8.464671590016223,0.8758035029459279,0.0973995280219242,0.655763525981456,0.03970478501287289,0.3064028189983219,6.0143098889966495,0.00023523694835603237,22.773703601007583
succeeded,12,0.29040966521081074,8.1393569179927,0.8022521930397488,0.08536247906158678,0.5980093460239004,0.028009903006022796,0.2878154600330163,5.528918136988068,0.00018379694665782154,21.339687634987058
aborted,13,0.3221589081032403,8.351815928996075,0.825941459974274,0.08893481496488675,0.6418433299986646,0.02227616508025676,0.3165555489540566,5.941558451973833,0.00024105003103613853
aborted,13,0.32329389492249627,8.312298985983944,0.8100712019077037,0.09311039699241519,0.6261514769867063,0.015411234053317457,0.33408461505314335,5.899253137031337,0.00020962406415492296
aborted,13,0.314415182885903,8.443780416011577,0.8165003819740377,0.07245027102180757,0.6391001489537302,0.018451298004947603,0.31745884398696944,6.047316710028099,0.00023003399837762117
