result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
succeeded,12,0.22384280134436355,7.291148546999466,0.9864771820002716,0.08198777299639914,0.7786195119997501,0.04155185099989467,0.3350975669973195,4.403281448003327,7.430999721691478e-05,29.193477053000606
succeeded,12,0.23543352276226504,7.354710352000438,1.0006139500001154,0.13352155900065554,0.7370097919983891,0.033589918998586654,0.3340423229992666,4.509193290999065,6.680800015601562e-05,31.216269201000614
