result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
succeeded,12,0.20401803212786754,6.415037966000455,0.8885882950007726,0.07611828499921103,0.7143386409989034,0.04139722699983395,0.3259784759993636,3.917366586998469,6.1954998272995e-05,33.05802313700042
succeeded,12,0.21936401081141174,6.8344435910003085,0.9277955019997535,0.07980273400062288,0.7481430970001384,0.036383710999871255,0.33558771400112164,4.084727758000554,9.221199888997944e-05,29.397497625999677
