result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
succeeded,12,0.26252611597040926,7.835371993000081,0.9412268710002536,0.11533746799977962,0.6831398300018918,0.03916303700134449,0.18185827700290247,5.138235700000223,0.00028063400168321095,21.62043653299952
aborted,13,1.0296356959829795e-05,8.88738673700027,0.9682241130012699,0.10681963799288496,0.8032985139998345,0.01653662800163147,0.3296167550015525,6.3248595370005205,0.0002557159969001077
