result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
succeeded,13,0.28251480581511995,8.069084458000361,0.9031071329973202,0.08377370700145548,0.6842095609990793,0.03171465699779219,0.18796111499796098,5.387353584997982,0.000297200002023601,30.24324925699875
