result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
failed,13,0.316324454495898,8.308413009013748,0.8985642180778086,0.0872180879523512,0.6811229129671119,0.03275771802873351,0.3119793639634736,5.782665525068296,0.0003006619808729738,32.89048082998488
failed,12,0.32967521366954233,8.960082244011573,0.8662628270685673,0.07108252996113151,0.6211990710580721,0.03800827104714699,0.31462855089921504,6.188608394033508,0.0007880800403654575,49.70787434600061
