result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
failed,13,0.30582512096299536,8.24988839199068,0.8473784819652792,0.0889799099531956,0.6382095359731466,0.03302610706305131,0.3133244999626186,5.763029684021603,0.0002796199987642467,78.6367444069765
