result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
succeeded,12,0.2323516454154988,7.223767710000175,0.9432436030001554,0.08858012599921494,0.7213473190004152,0.048254460001771804,0.34278002600058244,4.392696142002023,7.998900218808558e-05,29.340529348000018
succeeded,12,0.2174031135417141,6.840154751999762,0.8583526719994552,0.0654280850012583,0.6704609950002123,0.04913479200240545,0.3264097769988439,4.124584943002446,5.7959999139711726e-05,29.889937984000426
succeeded,12,0.2075455992600963,6.803857709000113,0.8191182009995828,0.08688221800002793,0.6298781799996505,0.03782417200091004,0.3262349710012131,4.13478111799941,8.067999806371517e-05,35.64353580399984
succeeded,13,0.21550555942702174,6.693528456999957,0.9385207830009676,0.061293727998418035,0.7048942760011414,0.07711238900265016,0.3590141600006973,4.161540553000123,6.83250009387848e-05,28.587868990999596
succeeded,12,0.22615855197913404,6.892966417000025,0.9428414730000441,0.11445449600068969,0.6725656549997439,0.07074836200172285,0.32805313800054137,4.321309368000584,5.6274000598932616e-05,27.661338402999718
