result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation
aborted,13,0.2686895667931686,7.913127249000354,0.9782529239992073,0.0994466639995153,0.7322849239994866,0.025176636999276525,0.197539076000794,5.3344480400000975,0.00031681299969932297
failed,26,0.6492835804241223,14.709718421000161,1.9110807370002476,0.2289252859991393,1.377358398999604,0.05945309799972165,0.41324935199872925,11.03248425899983,0.0004868559990427457,17.316756094000084
failed,12,0.2446673506102338,7.537816125000063,0.8640956670001287,0.09304063600029622,0.6602321569998821,0.025355865001074562,0.1812481890001436,4.975570065999818,0.0002226430005975999,18.280465746999653
failed,13,0.271519743184863,8.072749657000259,0.9641586560001087,0.08128703399961523,0.7173208370008979,0.04484129999900688,0.20049703199947544,5.627277252999647,0.00022290599827101687,19.437177500000416
failed,13,0.27517365042268693,7.770028109000123,0.972371965000093,0.08736838200047714,0.7326358690002053,0.04993708400070318,0.17820196399907218,5.326760322000155,0.0002229490000900114,16.40180196700021
failed,13,0.2714523092444483,7.905718342,1.0010108110000147,0.08690275999924779,0.7584526309997273,0.05281278000029488,0.1949301269996795,5.368730272999528,0.00024066199966910062,24.341485494999688
failed,13,0.2933074278229585,8.205665991999922,1.0282647250014634,0.11332177100030094,0.7671814669974992,0.05531647900079406,0.3395677739999883,5.5330037439998705,0.0002302189996044035,32.70998616599991
failed,13,0.2867887946960228,8.162357541999882,1.0315280250006253,0.1101381920007043,0.7366041789982773,0.04730413399920508,0.3306172050006353,5.53073936400142,0.00023017599869490368,18.53904327300006
failed,12,0.25345033525231614,7.635572431000583,0.9516026580004109,0.08866973100339237,0.7101386309986992,0.042877005000264035,0.30008898500000214,5.099155130999861,0.00021077500059618615,19.258196773000236
failed,13,0.2649037510958221,7.619744871999501,0.8474425619988324,0.07194078999873454,0.6436471339984564,0.04418147999967914,0.330450775000827,5.108551223998802,0.00021467500027938513,18.740775420999853
