result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
succeeded,13,0.29056052687949435,8.259565541000029,0.9583402320008645,0.11816968599987376,0.6856417770004555,0.04768446699972628,0.3294488670003375,5.657745124000485,0.00031577999970977544,54.54425525100032
