result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
succeeded,13,0.30166777169028963,8.230957508989377,0.8809442070778459,0.08608734802692197,0.6674245970207267,0.031069260963704437,0.31575246903230436,5.667422649014043,0.0003000239667017013,49.79013645800296
