result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
succeeded,15,0.31866164920305734,8.767988811998293,1.090249473001677,0.09833243600041897,0.8195816160005052,0.05240491799850133,0.24169471499953943,5.837249724001595,0.00034665400198719,20.577804991999074
aborted,13,2.6125813986649505e-05,9.267457361000197,0.9483148190047359,0.07716790699669218,0.7983680369943613,0.023078791999068926,0.19179821399666253,6.845804161997876,0.0002620699979161145
