result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
no_motion_plan_found,13,0.5350128799465907,25.162618741000188,0.9253506999957608,0.11713025398785248,0.6579226180328988,0.02640997397247702,0.32978486601496115,22.580946101006703,0.000293712000711821,35.226590987003874
