result,view_count,distance,search_time,state_update,tsdf_integration,grasp_prediction,grasp_selection,view_generation,ig_computation,cost_computation,grasp_time
succeeded,12,0.28854811770497035,8.229059890999906,0.8329974049993325,0.07194885299986709,0.6358312160000423,0.032126626999797736,0.28847848600025827,5.549003140999957,0.00026790999891090905,21.19468697399998
aborted,13,2.8198187046866104e-05,8.37359706899997,0.8413582290004342,0.08984155999996801,0.6527827460008666,0.013617065999824263,0.3259725289999551,5.939668707999317,0.00023330200019699987
